order_id,clinic_id,product_id,product_name,category,order_date,quantity,delivered_to,delivery_time,current_stock,order_date_clean
D6L7N0,Cl_5,P106,EliteIntraoral Scanner,intraoral scanner,5/26/2024,3,Thane,5,1,5/26/2024
H3B0H7,Cl_98,P152,BR Rap Endomotor,endomotors,2/15/2023,1,Noida,6,10,2/15/2023
H6U7W8,Cl_55,P15,Melag Vacuclave 550 Autoclave,dental autoclaves,5/3/2025,8,Belgaum,9,18,5/3/2025
D5A5R0,Cl_40,P30,Genoray PAPAYA 3D PLUS CBCT,imaging,5/8/2023,3,Tirupattur,5,3,5/8/2023
H3L6R8,Cl_93,P61,Tornado Contra-Angle Handpiece,dental handpeice,3/7/2022,9,Rajkot,10,60,3/7/2022
F1D2X8,Cl_39,P110,ioConnect By TruAbutment,intraoral scanner,11/6/2020,6,Salem,7,2,11/6/2020
O0N1E8,Cl_40,P86,Osseotouch Magnetic Mallet,implant uni-verse,3/10/2025,6,Tirupattur,7,6,3/10/2025
P5D1H9,Cl_52,P95,NSK Physiodispenser Surgic Pro 2,physiodispensor unit,10/22/2024,5,Malappuram,5,8,10/22/2024
S9U9X2,Cl_95,P197,Sony CCD Intraoral Camera,intraoral camera,11/18/2022,2,Sangli,5,4,11/18/2022
V5N3Q8,Cl_6,P69,Tealth LED Standard Head High Speed Air Rotor Handpiece,dental handpeice,6/21/2020,8,Indore,7,93,6/21/2020
J3B2G6,Cl_72,P34,Gnatus Timex 70E ACX-ray,imaging,10/10/2022,10,Kottayam,7,1,10/10/2022
J0X7O3,Cl_37,P16,Melag Vacuclave 123 Class B Autoclave,dental autoclaves,8/24/2025,8,Belgaum,5,15,8/24/2025
N8G6O3,Cl_83,P182,GLB 120M Metal 3D Printer,dental 3d printer,6/3/2023,5,Vile Parle,4,1,6/3/2023
N4Z4U2,Cl_74,P171,BeSmile Aconia SHT-Preshade Zirconia,lab consumables,2/21/2023,9,Palakkad,9,356,2/21/2023
N6O5U0,Cl_81,P32,Genoray Port XIII Portable X-Ray,imaging,6/14/2025,10,Hyderabad,6,1,6/14/2025
W9F0R4,Cl_41,P19,Runyes Feng 23LClass B Autoclave,dental autoclaves,8/10/2022,6,Nerul,4,14,8/10/2022
F8G5R5,Cl_26,P187,Woodpecker PT-3LED Scaler,ultrasonic scalers,12/26/2025,1,Kannur,9,28,12/26/2025
Y2F3R9,Cl_33,P192,Woodpecker D3 Non-Optic Scaler,ultrasonic scalers,3/3/2020,3,Agra,6,21,3/3/2020
H5U5F9,Cl_27,P92,CoxoSurgic-X,physiodispensor unit,3/13/2024,8,Rohini,3,6,3/13/2024
V2E6E8,Cl_1,P47,NSK S-Max SG20M Handpiece,dental handpeice,7/25/2022,9,Surat,6,93,7/25/2022
X2B7K9,Cl_18,P184,Zotion F2 Dental Sintering Furnace,dental sintering furnace,7/10/2025,4,Rajkot,4,10,7/10/2025
F7Q0H9,Cl_82,P93,Piezo-X Advanced Piezosurgery Unit,physiodispensor unit,1/12/2022,5,Bhopal,10,2,1/12/2022
C8I8H5,Cl_40,P95,NSK Physiodispenser Surgic Pro 2,physiodispensor unit,10/5/2024,6,Tirupattur,4,4,10/5/2024
Q6D3F8,Cl_57,P214,Root Elevators Set Of 13 Pcs (With Warwick James),dental instruments,10/30/2022,8,Salem,10,5,10/30/2022
J4G9P7,Cl_80,P66,Tealth Push Type Contra Angle Low Speed Handpiece,dental handpeice,11/24/2021,2,Kolhapur,9,38,11/24/2021
Y1Z9G3,Cl_80,P1,Ureka Elite Dental Chair,dental_chair,1/31/2025,5,Kolhapur,6,4,1/31/2025
W1W3K9,Cl_17,P135,Arum 5x-500 Dental Milling Machine,dental milling machine,1/25/2023,5,Ludhinana,7,2,1/25/2023
H7T7Z9,Cl_70,P11,Anthos A3 plus,dental_chair,8/3/2024,8,Dehradun,2,3,8/3/2024
D7M4N3,Cl_74,P15,Melag Vacuclave 550 Autoclave,dental autoclaves,4/23/2020,6,Palakkad,7,11,4/23/2020
K5U8K3,Cl_44,P89,iD1 lmplantLocator,implant uni-verse,9/11/2021,2,Bhuj,6,6,9/11/2021
X1I7Z3,Cl_96,P75,Tealth Contra Angle Low SpeedHandpiece,dental handpeice,9/2/2023,9,Guwahati,8,63,9/2/2023
M2W6I6,Cl_34,P96,Advance Piezosurgery Unit  Surgery X,physiodispensor unit,4/4/2022,4,Yamuna Nagar,8,6,4/4/2022
M5L3X1,Cl_59,P30,Genoray PAPAYA 3D PLUS CBCT,imaging,5/31/2022,7,Yavatmal,4,1,5/31/2022
D4E3O9,Cl_2,P144,Micro NX Micromotor (Table Top),dental micromotor,4/4/2021,5,Surat,4,30,4/4/2021
X2H0A0,Cl_65,P91,EMS Airflow Prophylaxis Master,implant uni-verse,4/30/2023,4,Erode,4,2,4/30/2023
B4C6N8,Cl_86,P200,Rubber Dam Kit  Paedo With 6 Clamps & Clamp Holder,dental instruments,1/5/2025,5,Calicut,4,9,1/5/2025
U3F0J6,Cl_46,P109,Aoralscan 3 Intraoral Scanner,intraoral scanner,12/20/2021,2,Lakhimpur-Up,6,4,12/20/2021
W7W3D2,Cl_63,P40,NSK FX 22 Contra-Angle Handpiece,dental handpeice,3/24/2020,1,Jalna,10,59,3/24/2020
F7A8Z8,Cl_52,P159,Advance Piezosurgery Unit  Surgery X,physiodispensor and piezosurgery units,1/8/2024,3,Malappuram,9,4,1/8/2024
P0K3P7,Cl_3,P72,Tealth 20:1 LED Surgical Contra Angle Low Speed Handpiece,dental handpeice,5/21/2021,10,Chennai,10,26,5/21/2021
M2K9B6,Cl_35,P73,Tealth 20:1 Surgical Contra Angle Low Speed Handpiece,dental handpeice,8/20/2021,8,Mumbai,5,69,8/20/2021
Q3U0F7,Cl_32,P180,Asiga The Ultra 3D Printer,dental 3d printer,7/7/2025,8,Alappuzha,2,0,7/7/2025
R6V4H5,Cl_13,P193,LubriMax 5 Pro,dental handpiece lubrication machine,4/12/2023,5,Kurla,10,79,4/12/2023
F4D6M2,Cl_41,P142,NSK NLZE Dental Electric Micromotor,dental micromotor,5/8/2025,7,Nerul,8,20,5/8/2025
V4D1P0,Cl_94,P102,Trios 5 IntraoralScanner,intraoral scanner,3/14/2022,10,Pune,5,3,3/14/2022
E9G8D1,Cl_71,P100,NSKViva Ace,physiodispensor unit,3/10/2022,9,Gurugram,6,4,3/10/2022
Z6V0Y3,Cl_62,P12,Dynamic Portable Dental Chair,dental_chair,3/13/2021,3,Mumbai,5,5,3/13/2021
D3M3M3,Cl_19,P28,RAYSCAN ? 3D Dental CBCT,imaging,12/21/2022,4,Boriwali,9,3,12/21/2022
S8U3G6,Cl_62,P39,NSK FX 25 Contra Angle Handpiece,dental handpeice,4/3/2024,3,Mumbai,10,88,4/3/2024
E7B9Z8,Cl_95,P189,Woodpecker DTE D7 LED Ultrasonic Scaler,ultrasonic scalers,10/5/2022,10,Sangli,5,27,10/5/2022
G1B5Q8,Cl_46,P165,Unicorn Zirconia Blanks (ST White),lab consumables,7/8/2020,5,Lakhimpur-Up,7,376,7/8/2020
I6F1N1,Cl_16,P64,Tealth 45 Degree High Speed Air Rotor,dental handpeice,6/1/2021,2,Okhla,2,65,6/1/2021
M1D1V2,Cl_62,P48,NSK MPASHead,dental handpeice,7/18/2020,4,Mumbai,6,87,7/18/2020
D1Y9H0,Cl_24,P115,Shining 3D MetiSmile Face Scanner,face scanner,7/15/2024,2,Pune,8,4,7/15/2024
Y5P0M2,Cl_88,P94,NSK Physiodispensor Surgic AP 2,physiodispensor unit,8/6/2025,9,Ambala,4,8,8/6/2025
D1V3F9,Cl_49,P170,BeSmile Aconia ST Preshade Zirconia,lab consumables,12/10/2022,9,Jalgaon,10,225,12/10/2022
T7L0A6,Cl_46,P144,Micro NX Micromotor (Table Top),dental micromotor,7/31/2021,8,Lakhimpur-Up,6,24,7/31/2021
U5U0U7,Cl_99,P103,Trios 4 IntraoralScanner,intraoral scanner,10/22/2021,3,Malappuram,6,4,10/22/2021
Z7H0B9,Cl_97,P14,Runyes Rapiclave 5L Autoclave,dental autoclaves,6/28/2020,5,Seawood,4,8,6/28/2020
E7K7M5,Cl_12,P102,Trios 5 IntraoralScanner,intraoral scanner,6/16/2024,2,Varanasi,5,2,6/16/2024
W9K3V4,Cl_94,P201,Rubber Dam Kit  With 11 Clamps & ClampHolder,dental instruments,5/23/2020,9,Pune,5,6,5/23/2020
C3N0V8,Cl_96,P216,Extraction Forceps Set Of 12pcs,dental instruments,10/13/2020,10,Guwahati,10,10,10/13/2020
J1S5U1,Cl_87,P219,CLINIC SET UP KIT 1 (Package-I),dental instruments,8/14/2021,10,Pune,10,5,8/14/2021
O7E3M2,Cl_40,P156,Piezo-X Advanced Piezosurgery Unit,physiodispensor and piezosurgery units,11/29/2023,2,Tirupattur,4,6,11/29/2023
L1V2L3,Cl_61,P87,Yahope3D-Optix,implant uni-verse,11/18/2020,7,Jaipur-Rajasthan,4,4,11/18/2020
R4T1A4,Cl_98,P132,Arum 5x-200 Milling Machine,dental milling machine,10/27/2020,1,Noida,2,0,10/27/2020
Y7V5D8,Cl_31,P105,3ShapeTRIOS 3,intraoral scanner,12/16/2022,9,Bhuveshwar,7,1,12/16/2022
D9J2R5,Cl_29,P36,Biolase Soft Tissue Laser  Epic X,dental lasers,4/24/2023,3,Ropar,5,3,4/24/2023
N8F4P3,Cl_17,P22,"Dynamic Compressor
Suction DAS001",dental compressors,3/2/2022,3,Ludhinana,5,15,3/2/2022
O4D7I8,Cl_11,P83,Coxo ImplantActivator,implant uni-verse,9/16/2024,5,Goregaon,4,3,9/16/2024
T6D9H5,Cl_83,P101,Helios 680 Intraoral Scanner,intraoral scanner,12/20/2022,4,Vile Parle,5,1,12/20/2022
P3S1W7,Cl_15,P170,BeSmile Aconia ST Preshade Zirconia,lab consumables,2/21/2025,8,Okhla,2,303,2/21/2025
H5Z2A5,Cl_99,P179,Asiga Max 2Printer,dental 3d printer,12/15/2023,3,Malappuram,10,5,12/15/2023
Y2B6G6,Cl_48,P193,LubriMax 5 Pro,dental handpiece lubrication machine,12/17/2021,6,Nashik,7,52,12/17/2021
R7X8R2,Cl_32,P158,NSK Physiodispenser Surgic Pro 2,physiodispensor and piezosurgery units,8/4/2023,2,Alappuzha,5,4,8/4/2023
N0Q4T4,Cl_24,P221,Yahope 3D-Optix,digital magnification,11/18/2022,10,Pune,8,3,11/18/2022
O3D0Q2,Cl_3,P197,Sony CCD Intraoral Camera,intraoral camera,4/24/2022,4,Chennai,5,1,4/24/2022
A4J7I6,Cl_59,P152,BR Rap Endomotor,endomotors,7/26/2020,7,Yavatmal,6,18,7/26/2020
A7A0S1,Cl_48,P72,Tealth 20:1 LED Surgical Contra Angle Low Speed Handpiece,dental handpeice,6/16/2021,7,Nashik,6,51,6/16/2021
G7Z2P8,Cl_98,P128,Roland DWX-53 DC Milling Machine,dental milling machine,6/29/2020,1,Noida,5,2,6/29/2020
M7T0J0,Cl_44,P18,Dental WaterDistiller,dental autoclaves,6/21/2020,9,Bhuj,4,14,6/21/2020
U2Z7R7,Cl_56,P118,Shining 3D AoralScan 2 Intraoral Scanner,face scanner,3/19/2021,10,Salem,8,1,3/19/2021
N3Y7A3,Cl_61,P38,NSK FX 65 Straight Handpiece,dental handpeice,2/6/2023,4,Jaipur-Rajasthan,6,79,2/6/2023
C6Q9Q2,Cl_22,P213,Root Elevators Set Of 9 Pcs With Cross Bar Elevators,dental instruments,12/16/2023,3,Kannur,9,4,12/16/2023
M9P3K8,Cl_30,P185,KDF Zircom Sintering Furnace,dental sintering furnace,9/3/2021,2,Rajkot,9,2,9/3/2021
X6W9L1,Cl_74,P215,Extraction Forceps Paedo Set of 7 Pcs,dental instruments,10/25/2020,4,Palakkad,4,2,10/25/2020
J4F3V1,Cl_84,P172,BeSmileStain/Glaze,lab consumables,7/26/2025,1,Vasant Kunj,4,233,7/26/2025
B3F4M4,Cl_56,P185,KDF Zircom Sintering Furnace,dental sintering furnace,10/5/2020,8,Salem,9,1,10/5/2020
H0I9W9,Cl_39,P67,Tealth Latch Type Contra Angle Low Speed Handpiece,dental handpeice,9/24/2021,6,Salem,10,88,9/24/2021
M1X0C3,Cl_86,P185,KDF Zircom Sintering Furnace,dental sintering furnace,2/1/2023,10,Calicut,5,4,2/1/2023
G6G5G7,Cl_48,P51,NSK S-Max M25 Low Speed Handpiece,dental handpeice,10/8/2021,4,Nashik,6,99,10/8/2021
Z4V3H1,Cl_90,P172,BeSmileStain/Glaze,lab consumables,1/13/2023,2,Rourkela,8,101,1/13/2023
N0Y7J5,Cl_15,P90,iT3 Dental Implant Torque Wrench,implant uni-verse,9/15/2025,4,Okhla,4,6,9/15/2025
B3M5D8,Cl_42,P178,Phrozen Sonic Mighty 12K,dental 3d printer,11/10/2020,6,Sri Ganganagar,7,0,11/10/2020
E9Y7P1,Cl_12,P73,Tealth 20:1 Surgical Contra Angle Low Speed Handpiece,dental handpeice,7/28/2021,1,Varanasi,10,91,7/28/2021
X6L2W9,Cl_69,P65,Tealth High Speed Torque Head Air Rotor Handpiece,dental handpeice,2/13/2020,8,Salem,4,87,2/13/2020
K7B8E7,Cl_23,P185,KDF Zircom Sintering Furnace,dental sintering furnace,5/22/2020,2,Ernakulam,6,9,5/22/2020
C2W9K2,Cl_84,P216,Extraction Forceps Set Of 12pcs,dental instruments,7/21/2023,2,Vasant Kunj,6,1,7/21/2023
K6L6H9,Cl_90,P210,LUXATOME SET Of4 Pcs,dental instruments,4/17/2023,2,Rourkela,10,8,4/17/2023
L7V7X4,Cl_97,P96,Advance Piezosurgery Unit  Surgery X,physiodispensor unit,5/25/2020,4,Seawood,6,5,5/25/2020
R4W8W5,Cl_57,P48,NSK MPASHead,dental handpeice,2/20/2020,8,Salem,9,74,2/20/2020
X0D4E9,Cl_66,P208,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,12/22/2023,6,Bhopal,9,9,12/22/2023
A3S2P6,Cl_79,P178,Phrozen Sonic Mighty 12K,dental 3d printer,2/5/2024,6,Rewari,6,2,2/5/2024
Y2S9V4,Cl_32,P202,Impression Trays Set Of 8 (E-Dentulas-Non-Perforated),dental instruments,8/26/2024,10,Alappuzha,5,7,8/26/2024
X3V4V1,Cl_53,P90,iT3 Dental Implant Torque Wrench,implant uni-verse,12/7/2020,9,Malappuram,10,2,12/7/2020
O4D3O6,Cl_7,P57,Tornado Standard Head Handpiece,dental handpeice,12/2/2025,6,Muzzaffar Nagar,10,89,12/2/2025
T6R6Z5,Cl_53,P115,Shining 3D MetiSmile Face Scanner,face scanner,11/17/2024,7,Malappuram,6,1,11/17/2024
T8Y6H8,Cl_53,P81,CoxoSurgic-X,implant uni-verse,9/5/2020,7,Malappuram,10,5,9/5/2020
V0S3O5,Cl_99,P126,Zotion T20 Dental Milling Machine,dental milling machine,4/8/2025,10,Malappuram,6,1,4/8/2025
L7I7T2,Cl_83,P68,Tealth LED Mini Head High Speed Air Rotor Handpiece,dental handpeice,6/1/2024,9,Vile Parle,8,88,6/1/2024
B7O0Q6,Cl_81,P35,Runyes Portable Dental X-Ray (Gun-Type),dental x-ray,2/21/2021,6,Hyderabad,10,9,2/21/2021
H5R3A7,Cl_96,P198,OraCam Wired HD Intraoral Camera,intraoral camera,10/24/2023,4,Guwahati,9,1,10/24/2023
L2D0X1,Cl_13,P107,Aoralscan LyncIntraoral Scanner,intraoral scanner,7/8/2024,8,Kurla,8,4,7/8/2024
B1U7Z6,Cl_40,P192,Woodpecker D3 Non-Optic Scaler,ultrasonic scalers,1/1/2023,9,Tirupattur,7,23,1/1/2023
N4Q7I2,Cl_38,P149,Woodpecker Endoradar Pro,endomotors,8/15/2020,3,Navasari-Gujarat,8,28,8/15/2020
P5X2R5,Cl_64,P13,Runyes Feng 23L Touch Screen,dental autoclaves,7/11/2024,8,Chandigarh,2,17,7/11/2024
J0G7C9,Cl_76,P163,NSKViva Ace,physiodispensor and piezosurgery units,6/25/2025,6,Durgapur,6,6,6/25/2025
C2J9V6,Cl_14,P149,Woodpecker Endoradar Pro,endomotors,6/16/2023,1,Okhla,3,12,6/16/2023
W4O2U4,Cl_66,P3,Elite Star Dental Chair,dental_chair,1/5/2024,2,Bhopal,8,5,1/5/2024
A8V8A1,Cl_3,P9,Saevo S200,dental_chair,6/2/2023,2,Chennai,9,5,6/2/2023
L3E8Z6,Cl_54,P3,Elite Star Dental Chair,dental_chair,12/14/2022,2,Varanasi,4,4,12/14/2022
Z8S2L9,Cl_86,P177,Phrozen Sonic Mighty 4K 3D Printer,dental 3d printer,1/28/2025,2,Calicut,9,0,1/28/2025
C0A5J5,Cl_32,P191,Inbuilt ScalerV3,ultrasonic scalers,11/9/2025,4,Alappuzha,2,33,11/9/2025
K7D8R3,Cl_54,P10,Anthos A7 plus,dental_chair,4/4/2025,7,Varanasi,10,2,4/4/2025
J7Z6M7,Cl_53,P81,CoxoSurgic-X,implant uni-verse,7/23/2024,10,Malappuram,10,5,7/23/2024
D4Z2B1,Cl_36,P184,Zotion F2 Dental Sintering Furnace,dental sintering furnace,10/27/2020,10,Malappuram,6,5,10/27/2020
N5V6R2,Cl_62,P18,Dental WaterDistiller,dental autoclaves,2/21/2024,8,Mumbai,8,17,2/21/2024
R1S3T5,Cl_10,P7,Saevo S4000,dental_chair,10/24/2025,5,Kannur,4,3,10/24/2025
E2R8B8,Cl_41,P193,LubriMax 5 Pro,dental handpiece lubrication machine,2/26/2025,3,Nerul,9,59,2/26/2025
H7Q1H3,Cl_67,P108,Aoralscan 3 Neo Intraoral Scanner,intraoral scanner,11/22/2021,6,Raipur,9,2,11/22/2021
P2I8R2,Cl_13,P209,CONSERVATIVE INSTRUMENTS KIT,dental instruments,7/6/2020,4,Kurla,9,4,7/6/2020
G7C6S5,Cl_37,P114,Aoralscan 2 Intraoral Scanner,intraoral scanner,10/28/2021,1,Belgaum,6,1,10/28/2021
F8T2S5,Cl_22,P148,NSK Endo Mate TC2 Endomotor,endomotors,10/30/2021,5,Kannur,6,17,10/30/2021
O6L8F3,Cl_16,P153,Mini Apex Locator,endomotors,11/9/2023,9,Okhla,6,15,11/9/2023
I2G7H8,Cl_80,P78,Tealth Internal Irrigation Fiber Optic Straight Head Low Speed Handpiece,dental handpeice,2/22/2025,10,Kolhapur,9,32,2/22/2025
Y1L3G5,Cl_32,P216,Extraction Forceps Set Of 12pcs,dental instruments,5/13/2020,3,Alappuzha,3,3,5/13/2020
O0V1A4,Cl_33,P22,"Dynamic Compressor
Suction DAS001",dental compressors,2/1/2021,1,Agra,5,8,2/1/2021
K0L6M5,Cl_98,P218,CLINIC SET UP KIT 2 (Package-II),dental instruments,9/11/2025,4,Noida,2,7,9/11/2025
S0Y6H6,Cl_54,P73,Tealth 20:1 Surgical Contra Angle Low Speed Handpiece,dental handpeice,10/15/2020,1,Varanasi,6,43,10/15/2020
H5W2R9,Cl_76,P145,Micro NX Micromotor (Chair Inbuilt),dental micromotor,3/14/2023,3,Durgapur,8,27,3/14/2023
V5Z5Z5,Cl_24,P40,NSK FX 22 Contra-Angle Handpiece,dental handpeice,5/28/2022,7,Pune,4,41,5/28/2022
S5Q2U2,Cl_79,P201,Rubber Dam Kit  With 11 Clamps & ClampHolder,dental instruments,3/18/2021,8,Rewari,9,7,3/18/2021
Q8Y9K3,Cl_69,P173,BeSmile ColoringLiquids,lab consumables,9/28/2022,9,Salem,9,477,9/28/2022
C3P2Z9,Cl_93,P138,Woodpecker DTE O-LIGHT Cure Unit,light cure unit,6/17/2023,3,Rajkot,6,31,6/17/2023
C2S5H0,Cl_42,P72,Tealth 20:1 LED Surgical Contra Angle Low Speed Handpiece,dental handpeice,4/18/2023,6,Sri Ganganagar,4,29,4/18/2023
L9O3Y3,Cl_18,P81,CoxoSurgic-X,implant uni-verse,1/9/2022,10,Rajkot,10,5,1/9/2022
W2T2S5,Cl_2,P219,CLINIC SET UP KIT 1 (Package-I),dental instruments,4/8/2020,5,Surat,4,3,4/8/2020
A8C6H1,Cl_38,P213,Root Elevators Set Of 9 Pcs With Cross Bar Elevators,dental instruments,6/21/2021,5,Navasari-Gujarat,4,8,6/21/2021
J7R4C0,Cl_3,P68,Tealth LED Mini Head High Speed Air Rotor Handpiece,dental handpeice,2/8/2023,8,Chennai,4,79,2/8/2023
P5K2V8,Cl_17,P7,Saevo S4000,dental_chair,12/20/2025,5,Ludhinana,5,5,12/20/2025
X9C9F0,Cl_42,P59,Tornado Super Torque Handpiece,dental handpeice,6/4/2025,5,Sri Ganganagar,4,31,6/4/2025
J1P3N0,Cl_12,P80,CSM Implants Submerged III,implant uni-verse,7/30/2021,6,Varanasi,6,6,7/30/2021
M9W6D5,Cl_88,P151,Stream X,endomotors,10/21/2021,3,Ambala,2,25,10/21/2021
Q4P4M1,Cl_50,P22,"Dynamic Compressor
Suction DAS001",dental compressors,4/25/2024,5,Raipur,4,12,4/25/2024
A2L6P1,Cl_33,P2,Ureka Dental Chair,dental_chair,11/14/2025,7,Agra,6,5,11/14/2025
Y5H1R3,Cl_50,P14,Runyes Rapiclave 5L Autoclave,dental autoclaves,4/5/2027,10,Raipur,8,7,4/5/2027
P6E7I4,Cl_89,P212,Diagnostic PMT Set Of 3 Pcs With Straight Probe S/E,dental instruments,8/20/2025,8,Kottayam,4,9,8/20/2025
W4O5R1,Cl_55,P194,TPC Handpiece Lubricating Unit,dental handpiece lubrication machine,2/19/2025,3,Belgaum,5,82,2/19/2025
E2X8O5,Cl_48,P89,iD1 lmplantLocator,implant uni-verse,7/14/2022,7,Nashik,4,2,7/14/2022
K5U4N0,Cl_89,P9,Saevo S200,dental_chair,10/30/2025,6,Kottayam,9,3,10/30/2025
G5Z3M2,Cl_15,P143,Micro NX Clinical Dental Electric Micromotor,dental micromotor,10/17/2024,7,Okhla,5,26,10/17/2024
O5J4W4,Cl_90,P212,Diagnostic PMT Set Of 3 Pcs With Straight Probe S/E,dental instruments,7/21/2024,8,Rourkela,10,6,7/21/2024
W8V1N2,Cl_29,P161,Woodpecker Ultrasurgery LED,physiodispensor and piezosurgery units,3/26/2022,8,Ropar,5,3,3/26/2022
H1P3Z4,Cl_8,P68,Tealth LED Mini Head High Speed Air Rotor Handpiece,dental handpeice,11/11/2021,9,Rajkot,4,80,11/11/2021
M5Z5P1,Cl_49,P76,Tealth External Irrigation Straight HeadLow SpeedHandpiece,dental handpeice,5/26/2025,7,Jalgaon,9,62,5/26/2025
W3O8R0,Cl_64,P83,Coxo ImplantActivator,implant uni-verse,3/22/2022,1,Chandigarh,4,3,3/22/2022
X5K8Z6,Cl_25,P47,NSK S-Max SG20M Handpiece,dental handpeice,12/9/2021,4,Boriwali,7,36,12/9/2021
Q2A0P9,Cl_21,P78,Tealth Internal Irrigation Fiber Optic Straight Head Low Speed Handpiece,dental handpeice,8/24/2020,8,Thane,10,98,8/24/2020
W5W3T5,Cl_4,P62,Tornado Straight Handpiece,dental handpeice,10/12/2025,10,Raipur,5,63,10/12/2025
Z0Z4V7,Cl_52,P73,Tealth 20:1 Surgical Contra Angle Low Speed Handpiece,dental handpeice,9/20/2021,10,Malappuram,4,50,9/20/2021
J1F4I9,Cl_25,P179,Asiga Max 2Printer,dental 3d printer,2/1/2022,10,Boriwali,10,0,2/1/2022
A9Y4T6,Cl_10,P76,Tealth External Irrigation Straight HeadLow SpeedHandpiece,dental handpeice,2/18/2025,8,Kannur,9,49,2/18/2025
B2O5P7,Cl_61,P57,Tornado Standard Head Handpiece,dental handpeice,6/15/2022,7,Jaipur-Rajasthan,5,68,6/15/2022
D1X1A1,Cl_98,P201,Rubber Dam Kit  With 11 Clamps & ClampHolder,dental instruments,2/26/2020,9,Noida,2,2,2/26/2020
G7R4R0,Cl_32,P179,Asiga Max 2Printer,dental 3d printer,8/27/2024,9,Alappuzha,4,0,8/27/2024
H7S1P2,Cl_57,P23,Gnatus BioQualy 3HP Air Compressor,dental compressors,8/3/2022,5,Salem,6,6,8/3/2022
Y4R6H5,Cl_12,P9,Saevo S200,dental_chair,9/18/2022,8,Varanasi,5,3,9/18/2022
W2S0T0,Cl_48,P21,"VMax
Suction",dental suction,5/21/2020,8,Nashik,8,5,5/21/2020
M0M0L7,Cl_26,P113,Shinning 3D E-Motion Workstation,intraoral scanner,4/8/2020,4,Kannur,5,3,4/8/2020
L4A0H4,Cl_60,P13,Runyes Feng 23L Touch Screen,dental autoclaves,8/15/2024,7,Ghatkopar,10,17,8/15/2024
D0N4S8,Cl_18,P49,NSK S-Max M65 Straight Handpiece,dental handpeice,10/25/2025,2,Rajkot,8,26,10/25/2025
K1A6R6,Cl_85,P142,NSK NLZE Dental Electric Micromotor,dental micromotor,9/27/2025,4,Kottayam,8,26,9/27/2025
B8R2B7,Cl_8,P55,Woodpecker HP33 Air Rotor Handpiece,dental handpeice,1/10/2020,7,Rajkot,4,33,1/10/2020
Q6Y0N6,Cl_16,P41,NSK Pana Air PAF-SU B2 Handpiece,dental handpeice,11/8/2020,10,Okhla,4,51,11/8/2020
V0R8G0,Cl_19,P28,RAYSCAN ? 3D Dental CBCT,imaging,2/27/2023,2,Boriwali,6,3,2/27/2023
E8H6N0,Cl_27,P156,Piezo-X Advanced Piezosurgery Unit,physiodispensor and piezosurgery units,9/21/2025,6,Rohini,2,8,9/21/2025
K2I3K8,Cl_31,P21,"VMax
Suction",dental suction,8/19/2021,10,Bhuveshwar,8,9,8/19/2021
O2W7E3,Cl_75,P18,Dental WaterDistiller,dental autoclaves,8/6/2021,3,Nandagaon,8,18,8/6/2021
I3Y6M5,Cl_6,P33,Genoray Port X-IVe Portable X-Ray,imaging,3/3/2024,9,Indore,5,2,3/3/2024
A5O3T7,Cl_18,P172,BeSmileStain/Glaze,lab consumables,4/19/2025,6,Rajkot,4,411,4/19/2025
S0E9O1,Cl_33,P62,Tornado Straight Handpiece,dental handpeice,9/17/2023,3,Agra,5,63,9/17/2023
V2T5N5,Cl_87,P75,Tealth Contra Angle Low SpeedHandpiece,dental handpeice,7/12/2020,7,Pune,9,72,7/12/2020
X3S9D7,Cl_95,P83,Coxo ImplantActivator,implant uni-verse,3/28/2020,10,Sangli,5,2,3/28/2020
F9F8Q5,Cl_49,P77,Tealth External Irrigation Surgical Straight Head Low SpeedHandpiece,dental handpeice,11/29/2023,6,Jalgaon,6,20,11/29/2023
A2P2A9,Cl_17,P126,Zotion T20 Dental Milling Machine,dental milling machine,3/18/2025,4,Ludhinana,6,0,3/18/2025
G2J9C9,Cl_41,P48,NSK MPASHead,dental handpeice,4/23/2023,6,Nerul,6,67,4/23/2023
F5Z6G4,Cl_43,P165,Unicorn Zirconia Blanks (ST White),lab consumables,11/12/2024,7,Alappuzha,3,188,11/12/2024
N6W8N1,Cl_10,P214,Root Elevators Set Of 13 Pcs (With Warwick James),dental instruments,1/5/2025,6,Kannur,6,1,1/5/2025
N3I9E9,Cl_45,P141,NSK NLX Nano Portable Micromotor System,dental micromotor,5/8/2023,2,Malappuram,6,11,5/8/2023
V3Y3Z9,Cl_51,P196,All-in-One PC Intraoral Camera,intraoral camera,11/26/2025,9,Pathanamthitta,8,4,11/26/2025
U2U6F9,Cl_97,P73,Tealth 20:1 Surgical Contra Angle Low Speed Handpiece,dental handpeice,3/27/2024,1,Seawood,8,91,3/27/2024
T4E6H3,Cl_87,P4,Star Dental Chair,dental_chair,5/25/2025,9,Pune,5,3,5/25/2025
L9T4T6,Cl_32,P66,Tealth Push Type Contra Angle Low Speed Handpiece,dental handpeice,12/26/2020,4,Alappuzha,4,53,12/26/2020
H7I0D9,Cl_79,P94,NSK Physiodispensor Surgic AP 2,physiodispensor unit,5/29/2024,10,Rewari,6,6,5/29/2024
Z9B1G5,Cl_89,P147,NSK Endo Mate DT Endomotor,endomotors,5/13/2020,7,Kottayam,9,26,5/13/2020
